paper1,paper2,cocitation_strength
https://openalex.org/W4225000233,https://openalex.org/W4225107234,1
https://openalex.org/W4225014345,https://openalex.org/W4225108991,1
https://openalex.org/W4224986677,https://openalex.org/W4224992683,1
https://openalex.org/W4220936192,https://openalex.org/W4225102280,1
https://openalex.org/W4224992918,https://openalex.org/W4225103181,1
https://openalex.org/W4225012808,https://openalex.org/W4225115595,1
https://openalex.org/W4224980442,https://openalex.org/W4225115595,1
https://openalex.org/W4225001758,https://openalex.org/W4225162956,1
https://openalex.org/W4225011965,https://openalex.org/W4225154610,1
https://openalex.org/W4224998981,https://openalex.org/W4225103181,1
https://openalex.org/W4225103181,https://openalex.org/W4225108991,1
https://openalex.org/W4224979686,https://openalex.org/W4225003795,1
https://openalex.org/W4224998981,https://openalex.org/W4225103613,1
https://openalex.org/W4224998981,https://openalex.org/W4225115595,1
https://openalex.org/W4224998981,https://openalex.org/W4225164728,1
https://openalex.org/W4225103613,https://openalex.org/W4225108991,1
https://openalex.org/W4225103613,https://openalex.org/W4225164728,1
https://openalex.org/W4225011203,https://openalex.org/W4225105010,1
https://openalex.org/W4225011203,https://openalex.org/W4225103667,1
https://openalex.org/W4221164056,https://openalex.org/W4225083341,1
https://openalex.org/W4224991060,https://openalex.org/W4225083341,1
https://openalex.org/W4224979325,https://openalex.org/W4225090108,1
https://openalex.org/W4212894176,https://openalex.org/W4224995920,1
https://openalex.org/W4224984797,https://openalex.org/W4224986677,1
https://openalex.org/W4225017028,https://openalex.org/W4225082883,1
https://openalex.org/W4224997456,https://openalex.org/W4225011183,1
https://openalex.org/W4224992918,https://openalex.org/W4225145829,1
https://openalex.org/W4224979686,https://openalex.org/W4224998655,1
https://openalex.org/W4221158799,https://openalex.org/W4225156178,1
https://openalex.org/W4221163951,https://openalex.org/W4225156178,1
https://openalex.org/W4224979401,https://openalex.org/W4224992918,1
https://openalex.org/W4224999418,https://openalex.org/W4225000207,1
https://openalex.org/W4221047484,https://openalex.org/W4225110307,1
https://openalex.org/W4220955183,https://openalex.org/W4224992620,1
https://openalex.org/W4224992683,https://openalex.org/W4225115449,1
https://openalex.org/W4221163951,https://openalex.org/W4225115595,1
https://openalex.org/W4225156875,https://openalex.org/W4225162729,1
https://openalex.org/W4220984391,https://openalex.org/W4225163156,1
https://openalex.org/W4225102292,https://openalex.org/W4225156875,1
https://openalex.org/W4224995224,https://openalex.org/W4225150439,1
https://openalex.org/W4221164056,https://openalex.org/W4225012808,1
https://openalex.org/W4224990314,https://openalex.org/W4224992683,1
https://openalex.org/W4224990314,https://openalex.org/W4225013403,1
https://openalex.org/W4224990314,https://openalex.org/W4225109361,1
https://openalex.org/W4224992683,https://openalex.org/W4225013403,1
https://openalex.org/W4224992683,https://openalex.org/W4225109361,1
https://openalex.org/W4220955183,https://openalex.org/W4220984391,1
https://openalex.org/W4225139328,https://openalex.org/W4225164125,1
https://openalex.org/W4224992620,https://openalex.org/W4225011203,1
